actor,avg_rating
Serena Grandi,3.135384615384616
Serge Bozon,3.36
Serge Feuillard,3.2983333333333333
Serge Gainsbourg,3.3928571428571432
Serge Hazanavicius,3.145384615384616
Serge-Henri Valcke,3.378461538461538
Serge Houde,2.8585714285714285
Sergei Bezrukov,3.186
Sergei Makovetsky,3.295
Sergej Trifunović,3.2535999999999996
Serge Larivière,3.358181818181818
Serge Onteniente,3.3936363636363636
Serge Riaboukine,3.3234615384615385
Serge Thériault,3.4099999999999997
Sergey Barkovsky,3.2581818181818183
Sergey Burunov,3.1617391304347824
Sergey Garmash,3.1883870967741936
Sergey Russkin,3.430769230769231
Sergey Shakurov,3.3600000000000003
Sergey Svetlakov,2.867692307692308
Sergi López,3.2863265306122456
Sergio Albelli,3.1861538461538457
Sergio Castellitto,3.3277142857142867
Sergio Hernández,3.4217647058823526
Sérgio Mamberti,3.3784615384615373
Sergio Mendizábal,3.748181818181818
Sergio Peris-Mencheta,2.7799999999999994
Sergio Rizzuto,2.034
Sergio Serafini,3.5430000000000006
Sergio Smacchi,3.246
Sergio Testori,3.193333333333333
Serinda Swan,2.73
Serra Yılmaz,3.341428571428572
Sessue Hayakawa,3.2856249999999996
Setareh Pesyani,2.586
Seth Adkins,3.0046153846153847
Seth Gilliam,3.3059999999999996
Seth Green,3.151208791208791
Seth Meyers,3.111764705882353
Seth Morris,2.8511764705882356
Seth Rogen,3.1492957746478876
Sethu Lakshmi,3.011176470588236
Settar Tanrıöğen,3.3361111111111112
Settimio Scacco,3.296666666666667
Seu Jorge,3.4671428571428566
Sevda Aktolga,3.383
Şevket Altuğ,3.435
Seymour Cassel,3.2059740259740264
Shaad Randhawa,2.8009090909090912
Shabana Azmi,3.392051282051282
Shabnam Moghadami,2.5875000000000004
Shadia,3.518
Shafi,3.229411764705882
Shaghayegh Farahani,2.667857142857143
Shahana Goswami,3.1649999999999996
Shahbaz Khan,2.909166666666667
Shahid Kapoor,2.959722222222223
Shah Rukh Khan,3.137325581395349
Shailene Woodley,3.0719047619047624
Shaji Chen,2.995454545454545
Shakalaka Shankar,3.0123529411764705
Shakti Kapoor,3.0385999999999997
Shamaine Buencamino,3.342857142857143
Shameik Moore,3.1199999999999997
Shamier Anderson,2.880588235294118
Shammi,3.364
Shane Baumel,3.008461538461539
Shane Briant,3.1675000000000004
Shane Daly,2.937272727272727
Shane Jacobson,3.078571428571429
Shane Meier,3.19
Shane Nigam,3.3879999999999995
Shane Sweet,3.1481818181818184
Shane West,2.7536363636363634
Shankar Melkote,3.396111111111111
Shankar Ramakrishnan,3.0309090909090908
Shanmugarajan,3.1613333333333333
Shanna Forrestall,2.427272727272727
Shannen Doherty,3.0161111111111105
Shannon Elizabeth,2.817142857142857
Shannon Tweed,2.9486666666666665
Shannon Woodward,2.732
Shannyn Sossamon,2.899545454545454
Shanti Roney,3.2963157894736845
Shao-Huai Chang,3.375
Sharad Kelkar,2.677777777777778
Sharath Lohitashwa,3.0062500000000005
Sharat Saxena,3.0504347826086957
Shareefa Daanish,3.184615384615385
Shari,3.3475
Sharib Hashmi,3.14875
Sharlto Copley,2.9736363636363636
Sharmagne Leland-St. John,3.1380000000000003
Sharon Bajer,2.920833333333333
Sharon Blackwood,3.2525
Sharon Conley,2.9694117647058826
Sharon Crandall,2.9823076923076925
Sharon Cuneta,3.251
Sharon Horgan,3.294705882352941
Sharon Lawrence,2.9435
Sharon Leal,2.7529999999999997
Sharon Mitchell,3.2484615384615383
Sharon Stone,3.085540540540541
Sharon Tate,3.2818181818181826
Sharon Washington,3.4600000000000004
Sharon Wilkins,3.112307692307693
Sharwanand,3.2449999999999997
Shashawnee Hall,2.639230769230769
Shashi Kapoor,3.407142857142857
Shauna MacDonald,2.760714285714286
Shaun Austin-Olsen,2.788
Shaun Benson,2.936153846153847
Shaun Dooley,3.343043478260869
Shaun Parkes,3.404666666666667
Shaun Sipos,2.6042857142857145
Shaun Toub,2.9625
Shawn Campbell,3.221
Shawn Doyle,2.9210000000000003
Shawnee Smith,3.046071428571428
Shawn Hatosy,3.1417241379310337
Shawn Lawrence,2.8645454545454543
Shawn Roberts,2.775714285714286
Shawn Yue,3.1840540540540543
Shay Duffin,3.2428571428571433
Shazad Latif,3.085
Shebin Benson,3.2541176470588233
Sheb Wooley,3.494666666666667
Sheenly Gener,3.3854545454545457
Shefali Shah,3.3914999999999997
Sheila Allen,3.2300000000000004
Sheila Bromley,3.36764705882353
Sheila Dara Aisha,3.315555555555555
Sheila Hancock,3.2752380952380955
Sheila Kelley,3.281363636363636
Sheila McCarthy,3.0842857142857136
Sheila Reid,3.2332
Sheila Terry,3.28
Sheila Vand,3.0265
Shelby Leverington,3.2939999999999996
Shelby Young,2.9384615384615382
Sheldon Jett,3.4815384615384612
Sheldon Leonard,3.348461538461538
Shelley Berman,3.1154545454545453
Shelley Duvall,3.3527499999999995
Shelley Hennig,2.5736363636363633
Shelley Morrison,2.9571428571428577
Shend,3.058181818181818
Shen Teng,3.0978571428571433
Shepard Fairey,3.499
Sheree North,3.2138888888888886
Sherilyn Fenn,3.004
Sheri Moon Zombie,2.927333333333334
Sherine,3.162
Sherman Hemsley,2.65
Sherman Howard,3.122999999999999
Sherri Shepherd,2.8595238095238096
Sherry Hall,3.4661363636363642
Sherry Lynn,3.3872727272727277
Sherry Miller,2.9571428571428577
Sheryl Crow,3.458571428571429
Sheryl Lee Ralph,2.9209090909090913
Shigeo Katô,3.5109523809523804
Shigeru Amachi,3.549166666666667
Shigeru Chiba,3.4850819672131137
Shigeru Muroi,3.5246153846153843
Shigeyuki Totsugi,3.595
Shiho Fujimura,3.548461538461538
Shi Liang,3.0010000000000003
Shiloh Fernandez,2.8327586206896553
Shima Iwashita,3.7007692307692306
Shima Onishi,3.433076923076923
Shimen Ruskin,3.5617647058823536
Shin An-jin,3.562727272727273
Shin Dong-mi,3.3024999999999998
Shing Fu-On,3.48
Shin Goo,3.431
Shingo Yamashiro,3.5125
Shin Ha-kyun,3.458275862068965
Shin Hye-sun,3.4599999999999995
Shin Hyun-joon,3.193076923076923
Shinichi Himori,3.616315789473685
Shin-ichiro Miki,3.295434782608696
Shinichi Tsutsumi,3.48
Shin Jae-ha,3.576666666666666
Shinji Takeda,3.57
Shin Jung-keun,3.3290624999999996
Shin Kishida,3.5223076923076917
Shin Min-a,3.404375
Shinobu Otake,3.6095000000000006
Shinobu Terajima,3.3995000000000006
Shin Saburi,3.7181818181818183
Shin Se-kyung,3.2223076923076923
Shin So-yul,3.3279999999999994
Shintarō Katsu,3.5207894736842094
Shintarō Nanjō,3.6030000000000006
Shinya Ôtaki,3.293
Shinya Tsukamoto,3.5510000000000006
Shiny Sarah,3.1937499999999996
Shioli Kutsuna,3.260714285714286
Shiori Izawa,3.475
Shiori Mikami,3.7836363636363632
Shiri Appleby,2.9390476190476185
Shirin Yazdanbakhsh,2.8458333333333337
Shirley Anne Field,3.3437499999999996
Shirley Eaton,3.0940000000000003
Shirley Temple,3.3196774193548375
Shirly Brener,2.7083333333333335
Shirō Ōsaka,3.6269230769230774
Shirō Shimomoto,3.376153846153846
Shirō Tsuchiya,3.5345454545454547
Shishir Sharma,3.182083333333333
Shivaraj Kumar,3.132
Shiva Rindani,3.13
Shivkumar Subramaniam,3.1590000000000003
Shi Yang,3.134
Shizuka Ishibashi,3.463
Shizuka Ishigami,3.26
Shizuka Itoh,3.5104651162790703
Sho Aoyagi,3.27
Shobha Mohan,3.4080000000000004
Shogen,3.1769999999999996
Shōhei Hino,3.510833333333333
Shohei Uno,3.452941176470589
Shōichi Hirose,3.3708108108108106
Shōji Ōki,3.7727272727272734
Shoko Nakagawa,3.1714285714285713
Sho Kosugi,3.007142857142857
Shondrella Avery,3.191
Shōsaku Sugiyama,3.5224999999999995
Shôsuke Oni,3.8290909090909087
Shosuke Tanihara,3.2968421052631576
Shota Matsuda,3.396
Shōtarō Hayashi,3.4933333333333327
Shotaro Mamiya,3.2849999999999997
Shota Sometani,3.3365217391304345
Show Aikawa,3.4832000000000005
Show Hayami,3.5900000000000003
Show Kasamatsu,3.3261538461538462
Showtaro Morikubo,3.311538461538461
Shoya Chiba,3.7069230769230765
Shozo Iizuka,3.4756410256410257
Shreedhar Dubey,3.321
Shreyas Talpade,2.8953333333333333
Shri Tej,2.862
Shriya Saran,3.123636363636365
Shug Fisher,3.294545454545454
Shugo Oshinari,3.412380952380952
Shuhei Nomura,3.3523076923076918
Shuichi Ikeda,3.519464285714286
Shūji Sano,3.6758333333333346
Shum Wai,3.427333333333334
Shun Oguri,3.305853658536586
Shun Sugata,3.4859459459459456
Shunsuke Daitoh,3.3425000000000007
Shunsuke Matsuoka,3.3850000000000002
Shuntaro Yanagi,3.15875
Shu Qi,3.1631999999999993
Shweta Basu Prasad,3.2661538461538457
Shweta Tripathi Sharma,3.3461538461538467
Sia,3.0250000000000004
Siamak Ansari,2.376666666666667
Sian Clifford,3.321818181818182
Sibelle Hu,3.3200000000000007
Sid Caesar,3.105294117647059
Siddharth,3.26875
Sid Haig,3.087543859649123
Sidhartha Siva,3.2415789473684207
Sidharth Malhotra,2.9073333333333338
Sid James,3.2376470588235295
Sidney Armus,3.203076923076923
Sidney Bracey,3.401774193548387
Sidney Clute,3.217333333333334
Sidney D'Albrook,3.3978571428571427
Sidney Poitier,3.472745098039217
Sidney Toler,3.2505128205128204
Sidse Babett Knudsen,3.267741935483871
Sid Troy,3.60625
Sid Vicious,3.454166666666667
Siegfried Lowitz,3.4130000000000003
Siegfried Rauch,3.2769999999999997
Siegfried Schürenberg,3.285909090909091
Sienna Miller,3.0435294117647054
Sigal Diamant,2.623333333333333
Sig Arno,3.472000000000001
Sigi Zimmerschied,3.246923076923077
Si Jenks,3.466
Sijoy Varghese,2.9591304347826086
Siju Wilson,3.143076923076923
Silas Carson,3.222941176470589
Silu Seppälä,3.530769230769231
Silvana Bacci,3.2633333333333336
Silvano Tranquilli,3.2595454545454547
Silverio Palacios,3.221290322580645
Silvia Abril,2.8266666666666667
Silvia Alonso,2.976666666666666
Silvio Matos,3.1016666666666666
Silvio Muccino,3.0600000000000005
Simmy Bow,3.012
Simon Abkarian,3.299210526315789
Simón Andreu,3.1213953488372095
Simon Astier,3.1309090909090913
Simon Baker,3.148125
Simon Chandler,3.3920833333333325
Simon Chin,2.852777777777778
Simon Delaney,3.119333333333333
Simone Kessell,2.935
Simone Kirby,2.961818181818181
Simone Signoret,3.619642857142856
Simone Spoladore,3.3989999999999996
Simon Helberg,3.175217391304348
Simon J. Berger,3.38
Simon Jones,3.4422222222222225
Simon MacCorkindale,2.951538461538462
Simon Phillips,2.492352941176471
Simon Poland,3.1499999999999995
Simon Rex,2.6259090909090905
Simon Reynolds,2.9805882352941175
Simon Verhoeven,3.0010000000000003
Simon Williams,3.287142857142857
Simon Yam,3.268
Simran,3.306071428571428
Simu Liu,3.041818181818182
Şinasi Yurtsever,3.029166666666667
Sinbad,2.777857142857143
Sinead Matthews,3.440588235294118
Singampuli,2.9599999999999995
Singamuthu,2.935882352941176
Singh Hartihan Bitto,3.2074999999999996
Siobhan Fallon Hogan,3.0248780487804883
Siobhan Finneran,3.6199999999999997
Siobhan Hewlett,2.940909090909091
Sion Sono,3.2876923076923075
Sırrı Elitaş,3.33
Sissela Kyle,3.101
Sissi Duparc,2.8735714285714287
Sissy Spacek,3.366304347826087
Sithara,3.1315789473684212
Siti Fauziah,3.389090909090909
Siu Tak-Foo,3.4731999999999994
Siu Yuk-Lung,3.4830769230769225
Sivakarthikeyan,3.010476190476191
Sivannarayana Naripeddi,3.197037037037037
Sivashankar Master,2.91
Skeet Ulrich,3.0588888888888883
Skelton Knaggs,3.216470588235294
Skip Martin,3.178181818181818
Skippy,3.54
Skye Bennett,2.9416666666666678
Sky Ferreira,3.1533333333333338
Skylar Astin,3.0529411764705885
Slamet Rahardjo,3.2624999999999997
Sławomir Orzechowski,3.325454545454545
Slimane Dazi,3.3414814814814813
Slim Gaut,3.4199999999999995
Slim Pickens,3.3009999999999993
Slim Summerville,3.2664000000000004
Sloane Shelton,3.4863636363636363
Slobodan Aligrudić,3.679166666666666
Slobodan 'Boda' Ninković,3.4130769230769222
Sminu Sijo,3.0858823529411765
Smita Jaykar,3.1638888888888888
Smita Patil,3.621875
Smokey Robinson,3.4490000000000003
Snoop Dogg,3.0086249999999986
Soad Hosny,3.5763157894736843
Socorro Santiago,3.112307692307692
Sodad Iskander,3.213
Sofia Carson,2.655384615384615
Sofía Gala Castiglione,3.126666666666667
Sofia Helin,3.1086666666666667
Sofia Kokkali,3.3515384615384622
Sofia Lesaffre,3.1563636363636363
Sofia Vassilieva,3.0479999999999996
Sofie Gråbøl,3.4328571428571437
Sofiko Chiaureli,3.7290000000000005
Sohail Khan,2.7150000000000003
Sohan Seenulal,2.8865217391304347
So Hee-jung,3.4275
Soichiro Hoshi,3.4747826086956524
SoKo,3.3213333333333335
Solbjørg Højfeldt,3.5381818181818185
Soledad St. Hilaire,3.0925
Soleh Solihun,3.1523529411764706
Solène Rigot,3.165714285714286
Soliman Cruz,3.3611428571428568
Sol Murgi,3.4285365853658547
Someshō Matsumoto,3.4975000000000005
Sonakshi Sinha,2.7078125
Sonali Kulkarni,3.3061538461538467
Sonam Kapoor Ahuja,3.002857142857143
Sona Nair,3.299166666666667
Son Byeong-uk,3.233636363636364
Sondra James,3.1118181818181823
Sondra Locke,3.279230769230769
Song Jia,3.2433333333333336
Song Ji-hyo,3.218571428571429
Song Joong-ki,3.3774999999999995
Song Kang-ho,3.593888888888889
Song Ok-suk,3.3958333333333335
Song Sae-byuk,3.3024999999999998
Song Seung-heon,3.1916666666666664
Song Sun-mi,3.537272727272727
Song Young-chang,3.2872499999999993
Son Hyun-joo,3.1700000000000004
Sonia Agarwal,3.1830769230769227
Sonia Bose Venkat,3.4025000000000003
Sônia Braga,3.234545454545454
Sonia Manzano,3.4392307692307686
Sonia Viviani,3.030909090909091
Soni Razdan,3.353571428571428
Sonja Gerhardt,3.03
Sonja Richter,3.24
Sonja Sohn,3.3980000000000006
Son Jong-hak,3.303928571428571
Sönmez Yıkılmaz,3.1292857142857144
Son Min-seok,3.403846153846154
Sonny Bono,3.1491666666666664
Sonny Caldinez,3.353
Sonny Chiba,3.36309090909091
Sonny Shroyer,3.3172727272727274
Sonoya Mizuno,3.373333333333333
Son Suk-ku,3.531538461538461
Sonya Walger,2.8207142857142853
Son Ye-jin,3.3983333333333334
Soori,2.9253703703703704
Soo Yong,3.2172727272727273
Sophia Bush,2.8176923076923077
Sophia Lillis,3.3135714285714286
Sophia Loren,3.3327419354838717
Sophia Myles,2.9231249999999993
Sophie Charlotte,3.2881818181818185
Sophie Cookson,2.852
Sophie Kennedy Clark,3.3000000000000003
Sophie Lowe,2.8816666666666664
Sophie-Marie Larrouy,3.246
Sophie Nélisse,3.1125
Sophie Okonedo,3.1658823529411766
Sophie Rois,3.3381250000000002
Sophie Rundle,3.2410000000000005
Sophie Thompson,3.273636363636363
Sophie Wu,3.0700000000000003
Søren Sætter-Lassen,3.320769230769232
Sorrell Booke,3.2769999999999997
Sosuke Ikematsu,3.5523076923076906
Sota Fukushi,3.2833333333333337
Sotigui Kouyaté,3.31
Soubin Shahir,3.2505660377358487
Soundara Raja,3.0228571428571422
Soundarya,3.3790909090909094
Sovi Rydén,3.1692857142857145
So Wai-Nam,3.3177777777777773
Sō Yamamura,3.667142857142857
Spalding Gray,3.2833333333333337
Spartaco Conversi,3.5410000000000004
S. P. Balasubramaniam,3.3107692307692314
Spec O'Donnell,3.3524999999999996
Spencer Charters,3.3695454545454537
Spencer Kayden,3.2589473684210533
Spencer Locke,2.6076923076923078
Spencer Tracy,3.425079365079365
Spencer Wilding,2.820416666666667
Spice Williams-Crosby,2.872
Spike Jonze,3.5161290322580645
Spike Lee,3.665000000000001
Spike Milligan,3.2450000000000006
Sravan Raghavendra,3.0525
Srđan Miletić,3.4416666666666664
Srđan 'Žika' Todorović,3.445185185185184
Sreeja Ravi,3.2580000000000005
Sreejith Ravi,3.113333333333333
Sreelakshmi,3.1093749999999996
Sreenath,3.5945454545454543
Sreenath Bhasi,3.3726923076923088
Sreenivasan,3.318765432098766
Sridevi,3.2653571428571433
Srihari,3.2313333333333336
Srikanth,3.0082352941176476
Srikanth Iyengar,2.970344827586206
Srikant Murali,3.095000000000001
Sriman,2.9854054054054053
Srindaa,3.243548387096775
Srinivasa Reddy,3.089384615384615
Srinivas Avasarala,3.2140000000000004
Sriranjini,3.1433333333333335
Srividya,3.5014285714285713
Stacey Dash,2.759285714285714
Stacey Travis,2.9354166666666663
Stack Pierce,3.1385
Stacy Harris,3.261
Stacy Keach,3.134029850746268
Stacy Martin,3.2096000000000005
Stan Brakhage,3.6472222222222217
Stanimir Stamatov,2.601
Stanislas Merhar,3.348333333333333
Stanisława Celińska,3.389166666666666
Stanisław Milski,3.623846153846154
Stan Lee,3.2184615384615385
Stanley Adams,3.37074074074074
Stanley Anderson,3.0690476190476197
Stanley Andrews,3.364558823529412
Stanley Blystone,3.332307692307692
Stanley Clements,3.2399999999999998
Stanley DeSantis,3.33695652173913
Stanley Fields,3.357777777777778
Stanley Fung,3.301923076923077
Stanley Kubrick,3.678125
Stanley Lebor,3.246153846153846
Stanley Price,3.3031818181818178
Stanley Tong,3.19
Stanley Tucci,3.060937499999999
Stanley Weber,3.2741666666666664
Stan Rodarte,2.929090909090909
Stan Ross,3.3900000000000006
Stan Shaw,3.1180769230769227
Stark Sands,3.266428571428571
Starr Andreeff,2.8653846153846154
Stathis Stamoulakatos,3.3954545454545455
Steef Cuijpers,3.1907692307692312
Stefan Gierasch,3.3365217391304354
Stefan Gryff,3.2315384615384612
Stefania Casini,3.405
Stefania Rocca,3.159
Stefania Sandrelli,3.38
Stefanie Estes,2.8145454545454545
Stefanie Powers,3.1568749999999994
Stefanie von Pfetten,2.761538461538461
Stefan Kapičić,3.2079999999999997
Stefan Kurt,3.3208333333333333
Stefan Merki,3.105
Stefano Accorsi,3.308275862068966
Stefano Antonucci,2.9616666666666664
Stefano Cassetti,3.232
Stefano Dionisi,3.3058333333333336
Stefano Fresi,3.1065624999999994
Stefano Satta Flores,3.569
Stefano Scandaletti,3.1900000000000004
Stefanos Miltsakakis,2.7935294117647054
Stefan Sauk,3.310000000000001
Steffen Jung,2.7036363636363636
Steffen Scheumann,3.313636363636363
Steffen Zacharias,3.2245
Steffi Kühnert,3.3847058823529417
Stelio Candelli,3.0081818181818183
Stelio Savante,2.7063636363636365
Stella Maeve,2.9883333333333333
Stella Schnabel,3.13
Stella Stevens,3.096666666666666
Stella Stocker,3.0799999999999996
Sten Ljunggren,3.3633333333333337
Stepan Nercessian,3.1267857142857136
Stéphane Audran,3.445319148936171
Stéphane Bissot,3.2646153846153845
Stéphane Crête,3.272
Stéphane De Groodt,2.9030434782608694
Stéphane Ferrara,3.158333333333333
Stéphane Freiss,3.244285714285714
Stéphane Pezerat,3.0209090909090905
Stéphane Rideau,3.178461538461538
Stephan Grossmann,3.3419999999999996
Stephanie Allynne,3.22
Stephanie Beacham,3.0406666666666666
Stephanie Beatriz,3.2634999999999996
Stephanie Belding,2.997
Stephanie Bennett,2.7733333333333334
Stephanie Berry,3.1899999999999995
Stephanie Erb,3.128
Stephanie Faracy,3.0543750000000003
Stephanie Honoré,2.66
Stephanie Hsu,3.3449999999999998
Stephanie Jacob,3.4339999999999997
Stephanie Moore,3.041818181818182
Stephanie Roth Haberle,3.2733333333333334
Stephanie Sheh,3.133
Stephan James,3.120769230769231
Stéphan Wojtowicz,3.1319999999999992
Stephen Apostolina,2.958666666666667
Stephen Bishop,3.039444444444444
Stephen Boyd,3.2536363636363634
Stephen Campbell Moore,3.1711538461538464
Stephen Chang,2.9708333333333337
Stephen Chase,3.2369230769230763
Stephen Chow,3.3606521739130435
Stephen Colbert,3.3789655172413786
Stephen Collins,3.233636363636363
Stephen Dillane,3.2324324324324314
Stephen Dorff,2.9020338983050857
Stephen Dunlevy,2.95
Stephen Elliott,3.181428571428571
Stephen E. Miller,3.0724242424242427
Stephen Eric McIntyre,2.9623076923076925
Stephen Fry,3.280136986301369
Stephen Fung,3.166875
Stephen Furst,2.889375
Stephen Gevedon,3.0307692307692307
Stephen Hawking,3.5043749999999996
Stephen Hogan,2.8836363636363638
Stephen Kearin,3.0640000000000005
Stephen King,3.309583333333333
Stephen Kunken,3.2206666666666672
Stephen Lang,2.98952380952381
Stephen Lee,3.082666666666666
Stephen Lewis,3.146666666666666
Stephen Macht,2.902222222222222
Stephen Marcus,3.281578947368421
Stephen McHattie,3.0071830985915504
Stephen McKinley Henderson,3.3931999999999993
Stephen Moyer,2.6666666666666665
Stephen Oyoung,2.6554545454545457
Stephen Pearlman,3.413333333333334
Stephen Quadros,2.8663636363636362
Stephen Rea,3.2180701754385974
Stephen R. Hart,2.826363636363636
Stephen Roberts,3.3
Stephen Shellen,3.0549999999999997
Stephen Singer,2.9618181818181815
Stephen Sondheim,3.6189999999999998
Stephen Spinella,3.3375
Stephen Stanton,2.8664
Stephen Tung Wai,3.465
Stephen Ure,3.4354545454545455
Stephen Walters,3.2594117647058822
Stephy Tang Lai-Yan,3.1192307692307684
Stepin Fetchit,3.382
Sterling Hayden,3.51
Sterling Holloway,3.4298113207547174
Sterling Jerins,3.080909090909091
Sterling K. Brown,3.0878260869565217
Steve Agee,3.1303571428571426
Steve Austin,3.107333333333334
Steve Bannon,3.4200000000000004
Steve Bannos,3.0570588235294114
Steve Bastoni,3.062142857142857
Steve Berg,3.0889999999999995
Steve Bond,2.9483333333333337
Steve Brodie,3.264814814814815
Steve Byers,2.7041176470588235
Steve Carell,3.144038461538462
Steve Carruthers,3.495593220338983
Steve Conte,2.955454545454546
Steve Coogan,3.2547297297297306
Steve Coulter,2.9626086956521744
Steve Dash,3.186363636363637
Steve Forrest,3.2172
Steve Franken,2.990689655172414
Steve Harris,3.21125
Steve Howey,2.654666666666667
Steve Hytner,2.778235294117647
Steve James,3.2372727272727273
Steve Jobs,3.41
Steve Jones,3.305
Steve Kahan,3.1034999999999995
Steve Kanaly,3.1615384615384623
Steve Kehela,2.9009999999999994
Steve Le Marquand,3.043
Steve Little,3.0349999999999997
Steve Lund,2.9761538461538466
Steve Martin,3.296301369863014
Steve McQueen,3.4436363636363634
Steve Murphy,3.736363636363636
Steven Brill,2.964444444444444
Steven Culp,3.1112499999999996
Steven Ford,3.370714285714286
Steven Geray,3.3543181818181806
Steven Gilborn,3.0369230769230766
Steven Keats,3.2707692307692304
Steven Lambert,3.119473684210526
Steven Mackintosh,3.239574468085107
Steven McCarthy,2.9516666666666667
Steven Michael Quezada,3.0092857142857143
Steven M. Porter,2.968000000000001
Steven O'Donnell,3.088235294117648
Steven Randazzo,3.295
Steven Robertson,3.23375
Steven Seagal,2.430892857142858
Steven Van Zandt,3.6616666666666666
Steven Vidler,3.0915384615384607
Steven Waddington,3.044230769230769
Steven Weber,3.001714285714286
Steven Weisz,3.1069999999999998
Steven Williams,2.9915384615384615
Steven Wright,3.152916666666666
Steve-O,3.2024242424242417
Steve Oedekerk,3.0508333333333333
Steve Oram,3.167241379310345
Steve Park,3.2103846153846147
Steve Pemberton,3.2330000000000005
Steve Pendleton,3.3306666666666667
Steve Plytas,3.26
Steve Railsback,2.810645161290323
Steve Rankin,3.1753846153846155
Steve Reeves,3.142857142857143
Steve Reevis,3.242
Steve Routman,3.2486666666666664
Steve Schirripa,2.9618181818181823
Steve Speirs,3.0104999999999995
Steve Sweeney,3.330588235294117
Steve Tientcheu,3.2538095238095237
Steve Tom,2.8805882352941174
Steve Toussaint,2.9659999999999997
Steve Valentine,2.8831818181818183
Steve Vinovich,3.032666666666666
Steve Wall,3.063636363636364
Steve Whitmire,3.4455263157894747
Steve Wilcox,2.972857142857143
Stevie Wonder,3.604799999999999
Stewart Alexander,3.0291666666666663
Stewart Bevan,3.236666666666667
Stewart Copeland,3.538571428571428
Stewart Harwood,3.343
Stewart J. Zully,2.983636363636364
Stewart Scudamore,2.8546666666666667
Sticky Fingaz,2.8091666666666666
Stig Engström,3.187692307692307
Stig Henrik Hoff,3.2558823529411764
Stig Hoffmeyer,3.306363636363636
Stina Ekblad,3.3942307692307705
Stina Rautelin,3.2241176470588235
Stipe Erceg,3.1762500000000005
Stockard Channing,3.1727499999999997
Stoney Jackson,2.985
Stratford Johns,3.3118750000000006
Stringer Davis,3.4116666666666666
Stuart Charno,3.135
Stuart Davidson,2.989166666666667
Stuart Fell,3.4954545454545456
Stuart Gordon,3.3356250000000003
Stuart Graham,3.3179166666666666
Stuart Greer,3.201428571428571
Stuart Milligan,3.0818749999999997
Stuart Quan,2.9618181818181823
Stuart Rudin,3.1814285714285715
Stuart Saunders,3.28
Stuart Townsend,2.9507692307692306
Stuart Whitman,3.1700000000000013
Stuart Wilson,3.1784615384615384
Stuart Yung Sai-Kit,3.2329411764705878
Stubby Kaye,3.4050000000000002
Stunt Silva,3.027727272727272
Subair,3.2912499999999993
Subbaraju,3.060298507462686
Subeesh Sudhi,2.9823076923076925
Subhalekha Sudhakar,3.1059259259259266
Suchitra Pillai,3.1153333333333335
Sudeep,2.9658333333333338
Sudha,3.2542857142857144
Sudhanshu Pandey,2.8170000000000006
Sudheesh,3.24952380952381
Sudie Bond,3.4539999999999997
Sue Ane Langdon,3.117333333333333
Sue Casey,3.2577272727272732
Sue Johnston,3.493125
Sue Lloyd,3.157272727272727
Suely Franco,3.181538461538462
Sue-Lynn Ansari,2.9399999999999995
Sue Mitobe,3.7269230769230766
Sue Moore,3.43
Sue Prado,3.358823529411765
Sue Rock,2.872
Sufe Bradshaw,2.8754545454545455
Sugar Lyn Beard,2.884285714285714
Suhas,3.2100000000000004
Suhasini Maniratnam,3.14
Suhasini Mulay,3.135
Süheyl Eğriboz,3.2629999999999995
Sujith Sankar,3.2883333333333336
Suki Waterhouse,2.8644
Sukumari,3.3697727272727276
Sulabha Deshpande,3.4808333333333334
Sule Rimi,3.1018749999999997
Sulevi Peltola,3.5318750000000008
Sullivan Stapleton,2.9025
Sumalee Montano,3.1700000000000004
Suman Shetty,3.255625
Suman Talwar,3.013953488372093
Sumao Ishihara,3.772666666666666
Sumiko Fuji,3.6275
Sumire Uesaka,3.3870370370370364
Summer H. Howell,2.8020000000000005
Summer Phoenix,3.203333333333333
Sumner Getchell,3.346
Suna Selen,3.2464285714285714
Sundeep Kishan,3.1857142857142864
Sung Dong-il,3.358837209302325
Sung Ji-ru,3.3305882352941176
Sung Joon,3.3190000000000004
Sung Kang,2.987407407407407
Sun Honglei,3.3046153846153845
Suniel Shetty,3.0173469387755096
Sunil Grover,3.007
Sunita Mani,3.255
Sunita Prasad,2.9114285714285706
Sunnyi Melles,3.1470588235294112
Sunny Leone,2.8299999999999996
Sunny Mabrey,2.646153846153846
Sunny Singh,2.746
Sunny Suwanmethanon,3.3835714285714285
Sunny Wayne,3.1706666666666665
Suon Kan,3.533
Supriya Karnik,2.9645454545454544
Suraj Sharma,3.170833333333334
Suraj Venjaramoodu,3.057272727272727
Surekha Sikri,3.489
Surekha Vani,3.0713636363636367
Surendra Pal,2.9880000000000004
Suresh Chandra Menon,2.839
Suresh Gopi,3.2847500000000003
Suresh Krishna,3.0083333333333337
Suresh Oberoi,3.1784210526315793
Suriya,3.2275609756097556
Surya Saputra,3.103333333333334
Susana Abaitua,3.0891666666666673
Susan Africa,3.2207142857142856
Susan Almgren,2.946
Susana Pampín,3.4289473684210527
Susan Barnes,3.115416666666667
Susan Blackwell,3.1891666666666674
Susan Blakely,3.0505555555555555
Susan Breslau,3.18
Susan Brown,3.5558333333333336
Susan Cabot,3.1763636363636363
Susan Clark,3.2550000000000003
Susan Duvall,3.18
Susan Garfield,2.8444444444444446
Susan Krebs,3.1175
